0.7461533135588826, 0.6608580992133584, 0.47960250674650623, 0.31207143894691103, 0.3280694630966088
0.5785117552604842, 0.41428820051747844, 0.3855866417209584, 0.5576278694735813, 0.7384442198530162
0.5859347123395625, 0.5741268359436725, 0.5548847937346206, 0.3884387099820306, 0.6968538141877043
0.6782725842773772, 0.3657822944685213, 0.6951212246689187, 0.36014471394678915, 0.4683226014770855
0.5495909251482751, 0.481267238209354, 0.7671380058014358, 0.7741136293805855, 0.5077304691494665
0.7619624481418857, 0.5233956283874636, 0.4962483567017253, 0.696134402362188, 0.6178399927607796
0.591050818534701, 0.30715826086714115, 0.6290864202274142, 0.28614820075509606, 0.4681731299543772
0.4380790280969942, 0.6227789280604039, 0.41199378593512737, 0.7336861758630707, 0.688253655642484
0.624820687641585, 0.2955127997828212, 0.3456797187898239, 0.4308087109551379, 0.5519820893300224
0.619965309753867, 0.4216181723443797, 0.40924249349650715, 0.40165050390838125, 0.6759603008268232
0.6671021280628403, 0.4175808405127677, 0.3728035591993367, 0.6204766525358069, 0.5622900165184611
0.3433002000758114, 0.21882602283686237, 0.5800058388650011, 0.520545346274026, 0.5987203537119052
0.5640038690052077, 0.4790530315334524, 0.3664954056814195, 0.40896381527403963, 0.7501236683611343
0.6737447699963468, 0.6375668469262981, 0.7770900788019596, 0.37402599050228397, 0.5512426467183379
0.4969851844420589, 0.4725159620941122, 0.8243829171307568, 0.42712617850629603, 0.5329854875717324
0.47322755594178545, 0.17219063587266487, 0.5037789846538101, 0.531212353804689, 0.5868669076205899
0.5498346507765309, 0.7438701084919307, 0.41078785745467034, 0.5709936255925172, 0.6221339049580916
0.44074557210006843, 0.5724525208447505, 0.5267443129893002, 0.2507894367983343, 0.2855663830255932
0.4847540531386125, 0.7810952109962219, 0.32641510426624276, 0.49505964283898335, 0.6343046905077261
0.3012250034412791, 0.7056381472637543, 0.4598792550799193, 0.45210775967768096, 0.3868938068166194
0.8431801248224373, 0.557634807607149, 0.5285256909665736, 0.5483676693442497, 0.5654399980744969
0.2345834125743766, 0.42004673199838327, 0.6647449409871294, 0.4261244874430292, 0.5549236807177081
0.33168093184444924, 0.3165723307165531, 0.5020407508449742, 0.5978961499368959, 0.6715096545202743
0.7995131811649554, 0.5095306341889209, 0.3682775393641494, 0.5301718326504068, 0.5349393029446172
0.7003381256114882, 0.4724419617159721, 0.7503100494067152, 0.49206338544052663, 0.47931614913043047
0.3508171894229329, 0.7870586878977439, 0.62080112187256, 0.5174421580317728, 0.5978738512014156
0.6939143866658102, 0.42055201361050576, 0.40234864091643713, 0.39756793420603653, 0.7849065453862922
0.4753400720132448, 0.32525371603490927, 0.4630949876667287, 0.7080320892353373, 0.7469313074445316
0.615512934281938, 0.5110477306966673, 0.5053772887017649, 0.7084677504464626, 0.2696334511998548
0.5278124845301667, 0.41398446593535415, 0.23619671751747567, 0.5076831564324906, 0.5898952098173944
0.2233426533927919, 0.6827370404919547, 0.35070579687837, 0.43784796496503675, 0.4761191098355732
0.5478769145099721, 0.7119247660824952, 0.3429551107085298, 0.35420695131639535, 0.4170466149919396
0.37428373113176094, 0.2957376570037709, 0.31696554415277733, 0.4197672270340795, 0.6166754437809513
0.6845130565701344, 0.517366014816052, 0.4964320844212009, 0.6629268721391658, 0.7075528787223844
0.5445748704793422, 0.2794095141890611, 0.3611202723306106, 0.4832980566730536, 0.7430278586717666
0.5835273000440496, 0.6497319231910779, 0.5875847767741977, 0.24991095894125548, 0.3844381340770545
0.5498478345562196, 0.4277402210340594, 0.5024687045236672, 0.17543802826027005, 0.4842720817683088
0.35191814681747136, 0.6332830228383759, 0.39447150921156243, 0.3898274194399335, 0.7316379370658522
